dist_lo,dist_hi,n,success_rate,mean_gt_error,mean_gr_error
2.582655464613212,3.199011762461078,5592,0.9985693848354793,0.08766186031751409,0.1798940210220789
3.199011762461078,3.815368060308944,7456,0.6754291845493562,0.4280739404508932,0.6602555153133995
3.815368060308944,4.43172435815681,5592,0.9994635193133047,0.0857791979444108,0.1799254808428355
4.43172435815681,5.048080656004676,11184,0.9957975679542204,0.09785387473505987,0.21455063350373435
