clip_id,asset_id,motion_id,episode_len_steps,success,terminated,max_gt_error,mean_gt_error,mean_gr_error
005706,male_5c5b9586,7784,198,1,0,0.11254225671291351,0.09327458590269089,0.20303332805633545
005735,male_5c5b9586,7816,198,1,0,0.12891750037670135,0.08469225466251373,0.1717134714126587
005767,male_5c5b9586,7848,198,1,0,0.11437945812940598,0.08312056958675385,0.1965080052614212
005787,male_5c5b9586,7880,198,1,0,0.1677754521369934,0.08748004585504532,0.18738266825675964
005801,male_5c5b9586,7912,198,1,0,0.1622503250837326,0.10834979265928268,0.2077634036540985
005838,male_5c5b9586,7944,198,1,0,0.08531038463115692,0.07756224274635315,0.17148973047733307
005842,male_5c5b9586,7976,198,1,0,0.1461184024810791,0.08122427016496658,0.15646904706954956
005856,male_5c5b9586,8008,198,1,0,0.1358717381954193,0.0881832167506218,0.18242938816547394
005879,male_5c5b9586,8040,198,1,0,0.13477176427841187,0.08869393914937973,0.20624707639217377
005914,male_5c5b9586,8072,198,1,0,0.13227051496505737,0.09143326431512833,0.20098687708377838
005933,male_5c5b9586,8104,198,1,0,0.22765205800533295,0.15201425552368164,0.1950555294752121
005945,male_5c5b9586,8136,198,1,0,0.1716771125793457,0.09793676435947418,0.20039919018745422
005956,male_5c5b9586,8168,198,1,0,0.13617682456970215,0.10310132801532745,0.18117095530033112
003227,female_5c5b9586,4105,198,1,0,0.1313876211643219,0.07516124099493027,0.15418294072151184
003228,female_5c5b9586,4137,198,1,0,0.12109950184822083,0.07356880605220795,0.18928253650665283
003236,female_5c5b9586,4169,198,1,0,0.15037629008293152,0.07451705634593964,0.13510870933532715
003251,female_5c5b9586,4201,198,1,0,0.06635640561580658,0.05431237444281578,0.1515740007162094
003259,female_5c5b9586,4233,198,1,0,0.20169958472251892,0.08434673398733139,0.15955692529678345
003276,female_5c5b9586,4265,198,1,0,0.0737745463848114,0.055301208049058914,0.17163683474063873
003341,female_5c5b9586,4297,198,1,0,0.12648877501487732,0.0891341120004654,0.15531755983829498
003347,female_5c5b9586,4329,198,1,0,0.10955405235290527,0.05002327263355255,0.15421676635742188
003374,female_5c5b9586,4361,198,1,0,0.0652969628572464,0.04382503405213356,0.1363373100757599
003379,female_5c5b9586,4393,198,1,0,0.06391672790050507,0.037838276475667953,0.13106799125671387
003439,female_5c5b9586,4425,198,1,0,0.20796434581279755,0.08418497443199158,0.1367565244436264
003453,female_5c5b9586,4457,198,1,0,0.21463236212730408,0.0930546298623085,0.14232653379440308
003523,female_5c5b9586,4489,198,1,0,0.08124500513076782,0.05179515480995178,0.13444098830223083
003525,female_5c5b9586,4521,198,1,0,0.08452671766281128,0.06879598647356033,0.12775033712387085
003579,female_5c5b9586,4553,198,1,0,0.1384643167257309,0.06561923027038574,0.1619173288345337
003613,female_5c5b9586,4585,198,1,0,0.09944626688957214,0.062433872371912,0.17151036858558655
003637,female_5c5b9586,4617,198,1,0,0.20718668401241302,0.0651950091123581,0.1427355855703354
003653,female_5c5b9586,4649,198,1,0,0.23862791061401367,0.1151600331068039,0.22614121437072754
003687,female_5c5b9586,4681,198,1,0,0.060959573835134506,0.04002342373132706,0.13829192519187927
003693,female_5c5b9586,4713,198,1,0,0.07550881057977676,0.07047639042139053,0.15646980702877045
003752,female_5c5b9586,4745,198,1,0,0.1647765338420868,0.07066275179386139,0.14120414853096008
003754,female_5c5b9586,4777,198,1,0,0.11915911734104156,0.07525734603404999,0.1745702028274536
003763,female_5c5b9586,4809,198,1,0,0.2999606728553772,0.17614899575710297,0.15689969062805176
003779,female_5c5b9586,4841,198,1,0,0.11855196207761765,0.0691133663058281,0.14971324801445007
003816,female_5c5b9586,4873,198,1,0,0.09804312884807587,0.0656941831111908,0.17313027381896973
003860,female_5c5b9586,4905,198,1,0,0.11654611676931381,0.06613016873598099,0.13098672032356262
003871,female_5c5b9586,4937,198,1,0,0.09749382734298706,0.05980498343706131,0.1386156976222992
003884,female_5c5b9586,4969,198,1,0,0.1456032693386078,0.10464409738779068,0.19023902714252472
003900,female_5c5b9586,5001,198,1,0,0.07535341382026672,0.06347104161977768,0.14969459176063538
003910,female_5c5b9586,5033,198,1,0,0.11003181338310242,0.0649799033999443,0.12731552124023438
003938,female_5c5b9586,5065,198,1,0,0.09770669043064117,0.0619148388504982,0.1434897929430008
003952,female_5c5b9586,5097,198,1,0,0.16781219840049744,0.10254985094070435,0.15725575387477875
003966,female_5c5b9586,5129,198,1,0,0.12196893990039825,0.07822777330875397,0.13246437907218933
003973,female_5c5b9586,5161,198,1,0,0.06269621849060059,0.05271339416503906,0.14028237760066986
003988,female_5c5b9586,5193,198,1,0,0.14316973090171814,0.06627782434225082,0.1256856769323349
004007,female_5c5b9586,5225,198,1,0,0.29424962401390076,0.17171798646450043,0.4254273772239685
004032,female_5c5b9586,5257,198,1,0,0.18540361523628235,0.0873682051897049,0.20581448078155518
004051,female_5c5b9586,5289,198,1,0,0.12269493192434311,0.0786949098110199,0.2610248625278473
004057,female_5c5b9586,5321,198,1,0,0.05427147075533867,0.04207265377044678,0.14772525429725647
004059,female_5c5b9586,5353,198,1,0,0.20911240577697754,0.09778378903865814,0.17761527001857758
004062,female_5c5b9586,5385,198,1,0,0.12592515349388123,0.08243722468614578,0.18067532777786255
004091,female_5c5b9586,5417,198,1,0,0.12826687097549438,0.07166234403848648,0.1319972276687622
004144,female_5c5b9586,5449,198,1,0,0.08393775671720505,0.056754469871520996,0.14034485816955566
004176,female_5c5b9586,5481,198,1,0,0.15813973546028137,0.08072952181100845,0.131401926279068
004197,female_5c5b9586,5513,198,1,0,0.1810818612575531,0.09489750117063522,0.17294231057167053
004252,female_5c5b9586,5545,198,1,0,0.0822598785161972,0.05063491314649582,0.1409115493297577
004253,female_5c5b9586,5577,198,1,0,0.06371954828500748,0.050494272261857986,0.14043757319450378
004269,female_5c5b9586,5609,198,1,0,0.18244080245494843,0.07348201423883438,0.18985649943351746
004270,female_5c5b9586,5641,198,1,0,0.2946122884750366,0.16592557728290558,0.20434947311878204
004274,female_5c5b9586,5673,198,1,0,0.1204378604888916,0.04631444066762924,0.19466088712215424
004279,female_5c5b9586,5705,198,1,0,0.15557092428207397,0.08925282210111618,0.18940353393554688
004329,female_5c5b9586,5737,198,1,0,0.06191617250442505,0.044732172042131424,0.13832785189151764
004360,female_5c5b9586,5769,198,1,0,0.07071173191070557,0.05799345672130585,0.18213780224323273
004371,female_5c5b9586,5801,198,1,0,0.20865079760551453,0.11514817923307419,0.22273670136928558
004372,female_5c5b9586,5833,198,1,0,0.08279159665107727,0.05566922947764397,0.16241231560707092
004374,female_5c5b9586,5865,198,1,0,0.1253807246685028,0.0596916489303112,0.12457448989152908
004408,female_5c5b9586,5897,198,1,0,0.06729438900947571,0.04455564543604851,0.13417784869670868
004419,female_5c5b9586,5929,198,1,0,0.08291870355606079,0.07089786231517792,0.14853760600090027
004427,female_5c5b9586,5961,198,1,0,0.11955606937408447,0.0649472177028656,0.13525652885437012
004466,female_5c5b9586,5993,198,1,0,0.18335029482841492,0.08866619318723679,0.1984817385673523
004488,female_5c5b9586,6025,198,1,0,0.19620776176452637,0.07964419573545456,0.1442011445760727
004492,female_5c5b9586,6057,198,1,0,0.07111811637878418,0.058766819536685944,0.1763184666633606
004528,female_5c5b9586,6089,198,1,0,0.17312674224376678,0.07849597930908203,0.123282790184021
004538,female_5c5b9586,6121,198,1,0,0.08596449345350266,0.057783834636211395,0.16118581593036652
004609,female_5c5b9586,6153,198,1,0,0.09184195101261139,0.06643334776163101,0.19029024243354797
004643,female_5c5b9586,6185,198,1,0,0.12923075258731842,0.06968880444765091,0.14196553826332092
004682,female_5c5b9586,6217,198,1,0,0.27889740467071533,0.10553781688213348,0.149261936545372
004694,female_5c5b9586,6249,198,1,0,0.17320537567138672,0.08847201615571976,0.1313510537147522
004706,female_5c5b9586,6281,198,1,0,0.056330934166908264,0.047808218747377396,0.15776284039020538
004718,female_5c5b9586,6313,198,1,0,0.15971308946609497,0.08741448074579239,0.15749189257621765
004725,female_5c5b9586,6345,198,1,0,0.14901015162467957,0.06620296090841293,0.14959466457366943
004736,female_5c5b9586,6377,198,1,0,0.25998634099960327,0.14756980538368225,0.2841285169124603
004765,female_5c5b9586,6409,198,1,0,0.16368910670280457,0.07030946761369705,0.14342370629310608
004766,female_5c5b9586,6441,198,1,0,0.06310270726680756,0.04650189355015755,0.16370965540409088
004777,female_5c5b9586,6473,198,1,0,0.1491948515176773,0.07054014503955841,0.13274407386779785
004809,female_5c5b9586,6505,198,1,0,0.09104984998703003,0.06097308173775673,0.17911338806152344
004858,female_5c5b9586,6537,198,1,0,0.06311734020709991,0.0503302663564682,0.16694146394729614
004945,female_5c5b9586,6569,198,1,0,0.13684532046318054,0.07866834104061127,0.16117730736732483
004986,female_5c5b9586,6601,198,1,0,0.13746142387390137,0.06814368069171906,0.1513773798942566
004989,female_5c5b9586,6633,198,1,0,0.12612055242061615,0.07196678221225739,0.1795068085193634
005034,female_5c5b9586,6665,198,1,0,0.09911655634641647,0.0587446428835392,0.13805928826332092
005055,female_5c5b9586,6697,198,1,0,0.08921303600072861,0.058070868253707886,0.14794328808784485
005077,female_5c5b9586,6729,198,1,0,0.13233131170272827,0.08086731284856796,0.12714987993240356
005087,female_5c5b9586,6761,198,1,0,0.14146870374679565,0.07451169937849045,0.17830541729927063
005091,female_5c5b9586,6793,198,1,0,0.16566526889801025,0.07398171722888947,0.16299431025981903
005103,female_5c5b9586,6825,198,1,0,0.06629041582345963,0.049749650061130524,0.13429640233516693
005118,female_5c5b9586,6857,198,1,0,0.12883339822292328,0.06781178712844849,0.1154814213514328
005123,female_5c5b9586,6889,198,1,0,0.1229783296585083,0.06322557479143143,0.1329263299703598
005127,female_5c5b9586,6921,198,1,0,0.20706301927566528,0.06257056444883347,0.14220719039440155
005164,female_5c5b9586,6953,198,1,0,0.06361373513936996,0.043940648436546326,0.15166644752025604
005186,female_5c5b9586,6985,198,1,0,0.10787355899810791,0.06615788489580154,0.14404210448265076
005205,female_5c5b9586,7017,198,1,0,0.12706343829631805,0.09064503014087677,0.162571981549263
005209,female_5c5b9586,7049,198,1,0,0.06416969001293182,0.05103788524866104,0.18217627704143524
005240,female_5c5b9586,7081,198,1,0,0.10344897210597992,0.0648404210805893,0.1380850225687027
005251,female_5c5b9586,7113,198,1,0,0.06295939534902573,0.04946016147732735,0.17927256226539612
005274,female_5c5b9586,7145,198,1,0,0.06117647886276245,0.03981254622340202,0.11887991428375244
005288,female_5c5b9586,7177,198,1,0,0.09149585664272308,0.05800290405750275,0.1350233554840088
005313,female_5c5b9586,7209,198,1,0,0.14087802171707153,0.07404691725969315,0.13910549879074097
005333,female_5c5b9586,7241,198,1,0,0.12763479351997375,0.06950868666172028,0.1283247470855713
005334,female_5c5b9586,7273,198,1,0,0.06169167160987854,0.03722573071718216,0.1366395354270935
005342,female_5c5b9586,7305,198,1,0,0.20604555308818817,0.0558122880756855,0.11807667464017868
005353,female_5c5b9586,7337,198,1,0,0.09832526743412018,0.06503657251596451,0.19118064641952515
005427,female_5c5b9586,7369,198,1,0,0.1443498134613037,0.07262970507144928,0.13878674805164337
005431,female_5c5b9586,7401,198,1,0,0.1850595474243164,0.06430107355117798,0.1295969933271408
005460,female_5c5b9586,7433,198,1,0,0.33786770701408386,0.11026392877101898,0.14187577366828918
005475,female_5c5b9586,7465,198,1,0,0.14966654777526855,0.05032118409872055,0.11535236984491348
005485,female_5c5b9586,7497,198,1,0,0.120279960334301,0.062375713139772415,0.1484050750732422
005527,female_5c5b9586,7529,198,1,0,0.3436602056026459,0.1102062538266182,0.1375567764043808
005580,female_5c5b9586,7561,198,1,0,0.17290779948234558,0.07224935293197632,0.15981534123420715
005582,female_5c5b9586,7593,198,1,0,0.1624414175748825,0.07335332781076431,0.15616342425346375
005596,female_5c5b9586,7625,198,1,0,0.14825022220611572,0.08506616950035095,0.16054753959178925
005611,female_5c5b9586,7657,198,1,0,0.1005658432841301,0.0655728280544281,0.15133023262023926
005615,female_5c5b9586,7689,198,1,0,0.09744834154844284,0.06448540836572647,0.1519053727388382
005699,female_5c5b9586,7721,198,1,0,0.15195581316947937,0.06994222104549408,0.15504121780395508
005700,female_5c5b9586,7753,198,1,0,0.08959856629371643,0.06670558452606201,0.15884952247142792
005706,female_5c5b9586,7785,198,1,0,0.0815761610865593,0.0617036446928978,0.18214520812034607
005735,female_5c5b9586,7817,198,1,0,0.11564790457487106,0.05918708071112633,0.13123056292533875
005767,female_5c5b9586,7849,198,1,0,0.1089056134223938,0.06360002607107162,0.1542627066373825
005787,female_5c5b9586,7881,198,1,0,0.1272219717502594,0.06694051623344421,0.14981432259082794
005801,female_5c5b9586,7913,198,1,0,0.16787008941173553,0.10215985029935837,0.16261500120162964
005838,female_5c5b9586,7945,198,1,0,0.05904508754611015,0.04150274395942688,0.12903623282909393
005842,female_5c5b9586,7977,198,1,0,0.13536138832569122,0.06664327532052994,0.13069096207618713
005856,female_5c5b9586,8009,198,1,0,0.09331857413053513,0.06320787966251373,0.13594718277454376
005879,female_5c5b9586,8041,198,1,0,0.15694455802440643,0.07485338300466537,0.17333002388477325
005914,female_5c5b9586,8073,198,1,0,0.14618325233459473,0.07631997019052505,0.14208097755908966
005933,female_5c5b9586,8105,198,1,0,0.2573074996471405,0.14228881895542145,0.1956392079591751
005945,female_5c5b9586,8137,198,1,0,0.1468735933303833,0.07685472816228867,0.1520271748304367
005956,female_5c5b9586,8169,198,1,0,0.08477257192134857,0.06562229245901108,0.1644260585308075
003227,male_76c5e46b,4106,198,1,0,0.15174153447151184,0.08467604219913483,0.15833908319473267
003228,male_76c5e46b,4138,198,1,0,0.10923807322978973,0.060265541076660156,0.18640314042568207
003236,male_76c5e46b,4170,198,1,0,0.17348842322826385,0.09243974834680557,0.1444237232208252
003251,male_76c5e46b,4202,198,1,0,0.06991323828697205,0.053465504199266434,0.14786919951438904
003259,male_76c5e46b,4234,198,1,0,0.15499082207679749,0.0876140296459198,0.16990089416503906
003276,male_76c5e46b,4266,198,1,0,0.08710020780563354,0.058107808232307434,0.18907223641872406
003341,male_76c5e46b,4298,198,1,0,0.20142225921154022,0.09234728664159775,0.17522230744361877
003347,male_76c5e46b,4330,198,1,0,0.1315343677997589,0.06398063153028488,0.17938144505023956
003374,male_76c5e46b,4362,198,1,0,0.06281262636184692,0.05101015418767929,0.16054436564445496
003379,male_76c5e46b,4394,198,1,0,0.19456559419631958,0.10103169828653336,0.15533119440078735
003439,male_76c5e46b,4426,198,1,0,0.20325343310832977,0.09560400992631912,0.1558237075805664
003453,male_76c5e46b,4458,198,1,0,0.24378928542137146,0.12483103573322296,0.17000757157802582
003523,male_76c5e46b,4490,198,1,0,0.07004821300506592,0.05354136601090431,0.14952781796455383
003525,male_76c5e46b,4522,198,1,0,0.09437766671180725,0.0576414056122303,0.15822529792785645
003579,male_76c5e46b,4554,198,1,0,0.14398153126239777,0.07284210622310638,0.18416418135166168
003613,male_76c5e46b,4586,198,1,0,0.12387052178382874,0.09028074145317078,0.19799073040485382
003637,male_76c5e46b,4618,198,1,0,0.14942194521427155,0.07034539431333542,0.16437025368213654
003653,male_76c5e46b,4650,198,1,0,0.24368560314178467,0.12947311997413635,0.2417072355747223
003687,male_76c5e46b,4682,198,1,0,0.18462347984313965,0.09642840176820755,0.15572434663772583
003693,male_76c5e46b,4714,198,1,0,0.07242897152900696,0.06711309403181076,0.18328075110912323
003752,male_76c5e46b,4746,198,1,0,0.15790994465351105,0.11611061543226242,0.15917253494262695
003754,male_76c5e46b,4778,198,1,0,0.18016180396080017,0.08859137445688248,0.17928914725780487
003763,male_76c5e46b,4810,198,1,0,0.22779403626918793,0.13223659992218018,0.16065309941768646
003779,male_76c5e46b,4842,198,1,0,0.1415107548236847,0.09271913766860962,0.14996337890625
003816,male_76c5e46b,4874,198,1,0,0.164983868598938,0.07790771871805191,0.18749606609344482
003860,male_76c5e46b,4906,198,1,0,0.12677644193172455,0.07105070352554321,0.14531464874744415
003871,male_76c5e46b,4938,198,1,0,0.12619493901729584,0.07289833575487137,0.14937563240528107
003884,male_76c5e46b,4970,198,1,0,0.17369632422924042,0.11583966016769409,0.18051601946353912
003900,male_76c5e46b,5002,198,1,0,0.16036397218704224,0.07992025464773178,0.16025389730930328
003910,male_76c5e46b,5034,198,1,0,0.10809533298015594,0.07191342115402222,0.14111019670963287
003938,male_76c5e46b,5066,198,1,0,0.11780980229377747,0.0826997458934784,0.16003108024597168
003952,male_76c5e46b,5098,198,1,0,0.20279532670974731,0.10514216870069504,0.16833902895450592
003966,male_76c5e46b,5130,198,1,0,0.211392343044281,0.10401831567287445,0.15904539823532104
003973,male_76c5e46b,5162,198,1,0,0.08304605633020401,0.05117051303386688,0.15922105312347412
003988,male_76c5e46b,5194,198,1,0,0.2138672173023224,0.08098027855157852,0.1575859785079956
004007,male_76c5e46b,5226,198,1,0,0.2591536343097687,0.1632339060306549,0.4209836423397064
004032,male_76c5e46b,5258,198,1,0,0.14311835169792175,0.08428221195936203,0.17453868687152863
004051,male_76c5e46b,5290,198,1,0,0.15771564841270447,0.09002050757408142,0.2446073591709137
004057,male_76c5e46b,5322,198,1,0,0.06951854377985,0.059722308069467545,0.19276581704616547
004059,male_76c5e46b,5354,198,1,0,0.20113949477672577,0.10355916619300842,0.19357076287269592
004062,male_76c5e46b,5386,198,1,0,0.1885746717453003,0.10158608108758926,0.1846899539232254
004091,male_76c5e46b,5418,198,1,0,0.1594923883676529,0.08166671544313431,0.1578492820262909
004144,male_76c5e46b,5450,198,1,0,0.09587305039167404,0.05807032808661461,0.1499725729227066
004176,male_76c5e46b,5482,198,1,0,0.16117466986179352,0.07999387383460999,0.14685574173927307
004197,male_76c5e46b,5514,198,1,0,0.201217919588089,0.1052897647023201,0.1874788999557495
004252,male_76c5e46b,5546,198,1,0,0.06636308133602142,0.049584317952394485,0.1461753100156784
004253,male_76c5e46b,5578,198,1,0,0.06688909977674484,0.05356163531541824,0.15069924294948578
004269,male_76c5e46b,5610,198,1,0,0.18175463378429413,0.08565890789031982,0.2021734118461609
004270,male_76c5e46b,5642,198,1,0,0.3079233765602112,0.15568870306015015,0.22864921391010284
004274,male_76c5e46b,5674,198,1,0,0.18335136771202087,0.0678265318274498,0.21503888070583344
004279,male_76c5e46b,5706,198,1,0,0.11274343729019165,0.0794471725821495,0.19948704540729523
004329,male_76c5e46b,5738,198,1,0,0.06909487396478653,0.04949326813220978,0.1425732672214508
004360,male_76c5e46b,5770,198,1,0,0.06976711750030518,0.06277215480804443,0.1913793981075287
004371,male_76c5e46b,5802,198,1,0,0.33352550864219666,0.12589779496192932,0.22821007668972015
004372,male_76c5e46b,5834,198,1,0,0.07680743932723999,0.05455753952264786,0.16354109346866608
004374,male_76c5e46b,5866,198,1,0,0.17174147069454193,0.062136948108673096,0.14207890629768372
004408,male_76c5e46b,5898,198,1,0,0.06837175041437149,0.05344269797205925,0.1604917347431183
004419,male_76c5e46b,5930,198,1,0,0.13289469480514526,0.0703933984041214,0.17941376566886902
004427,male_76c5e46b,5962,198,1,0,0.1593523621559143,0.08817614614963531,0.17580841481685638
004466,male_76c5e46b,5994,198,1,0,0.12002378702163696,0.08280924707651138,0.20408494770526886
004488,male_76c5e46b,6026,198,1,0,0.1520354300737381,0.08671028167009354,0.16478590667247772
004492,male_76c5e46b,6058,198,1,0,0.0640307292342186,0.05163180083036423,0.18437957763671875
004528,male_76c5e46b,6090,198,1,0,0.12997880578041077,0.06390513479709625,0.14498218894004822
004538,male_76c5e46b,6122,198,1,0,0.10098560899496078,0.07412324100732803,0.1773308962583542
004609,male_76c5e46b,6154,198,1,0,0.09281840175390244,0.0650876834988594,0.19187122583389282
004643,male_76c5e46b,6186,198,1,0,0.29663920402526855,0.09987866878509521,0.1859702318906784
004682,male_76c5e46b,6218,198,1,0,0.2617338299751282,0.12169691175222397,0.15701596438884735
004694,male_76c5e46b,6250,198,1,0,0.25009363889694214,0.11142873018980026,0.16592572629451752
004706,male_76c5e46b,6282,198,1,0,0.07214322686195374,0.06251207739114761,0.1638733595609665
004718,male_76c5e46b,6314,198,1,0,0.10320478677749634,0.0756494402885437,0.18288302421569824
004725,male_76c5e46b,6346,198,1,0,0.12743397057056427,0.07795236259698868,0.1464880108833313
004736,male_76c5e46b,6378,198,1,0,0.23340952396392822,0.1348910629749298,0.30851224064826965
004765,male_76c5e46b,6410,198,1,0,0.15082959830760956,0.08938614279031754,0.16413353383541107
004766,male_76c5e46b,6442,198,1,0,0.0766892060637474,0.057969238609075546,0.16968825459480286
004777,male_76c5e46b,6474,198,1,0,0.1742866337299347,0.07378123700618744,0.1468462347984314
004809,male_76c5e46b,6506,198,1,0,0.1533195674419403,0.07486619055271149,0.19223278760910034
004858,male_76c5e46b,6538,198,1,0,0.07423155754804611,0.06700243800878525,0.17007622122764587
004945,male_76c5e46b,6570,198,1,0,0.11330795288085938,0.08346258848905563,0.17633621394634247
004986,male_76c5e46b,6602,198,1,0,0.12439736723899841,0.07281661033630371,0.16228699684143066
004989,male_76c5e46b,6634,198,1,0,0.15534144639968872,0.07757482677698135,0.18657495081424713
005034,male_76c5e46b,6666,198,1,0,0.12068651616573334,0.061813611537218094,0.15671665966510773
005055,male_76c5e46b,6698,198,1,0,0.12155252695083618,0.07122286409139633,0.16974356770515442
005077,male_76c5e46b,6730,198,1,0,0.15656034648418427,0.13604632019996643,0.15659789741039276
005087,male_76c5e46b,6762,198,1,0,0.13112695515155792,0.07485199719667435,0.1701188087463379
005091,male_76c5e46b,6794,198,1,0,0.1367621123790741,0.07811746001243591,0.16638992726802826
005103,male_76c5e46b,6826,198,1,0,0.07332488894462585,0.04989653825759888,0.1423777937889099
005118,male_76c5e46b,6858,198,1,0,0.11471627652645111,0.07027559727430344,0.1255679875612259
005123,male_76c5e46b,6890,198,1,0,0.11167066544294357,0.06603468954563141,0.14805428683757782
005127,male_76c5e46b,6922,198,1,0,0.24636220932006836,0.06652869284152985,0.16620416939258575
005164,male_76c5e46b,6954,198,1,0,0.07073254883289337,0.05153651535511017,0.16783258318901062
005186,male_76c5e46b,6986,198,1,0,0.12708452343940735,0.06471817940473557,0.15498533844947815
005205,male_76c5e46b,7018,198,1,0,0.24238300323486328,0.182920441031456,0.18790917098522186
005209,male_76c5e46b,7050,198,1,0,0.0666179209947586,0.058696333318948746,0.1933128833770752
005240,male_76c5e46b,7082,198,1,0,0.12325485795736313,0.07221518456935883,0.1521567553281784
005251,male_76c5e46b,7114,198,1,0,0.06442955881357193,0.06012852489948273,0.20951023697853088
005274,male_76c5e46b,7146,198,1,0,0.06432905793190002,0.04471275210380554,0.13856567442417145
005288,male_76c5e46b,7178,198,1,0,0.11916588246822357,0.06689225882291794,0.1609688252210617
005313,male_76c5e46b,7210,198,1,0,0.14574438333511353,0.07779897004365921,0.16051916778087616
005333,male_76c5e46b,7242,198,1,0,0.11758226156234741,0.06189427152276039,0.13902908563613892
005334,male_76c5e46b,7274,198,1,0,0.06473217159509659,0.051440201699733734,0.1547822207212448
005342,male_76c5e46b,7306,198,1,0,0.1716994047164917,0.062192145735025406,0.15784162282943726
005353,male_76c5e46b,7338,198,1,0,0.11634667962789536,0.07126190513372421,0.2007196992635727
005427,male_76c5e46b,7370,198,1,0,0.1497069001197815,0.08766192942857742,0.15480923652648926
005431,male_76c5e46b,7402,198,1,0,0.1269187182188034,0.06496814638376236,0.16660350561141968
005460,male_76c5e46b,7434,198,1,0,0.2788565158843994,0.0908912718296051,0.1602993905544281
005475,male_76c5e46b,7466,198,1,0,0.11193661391735077,0.04684995487332344,0.12408730387687683
005485,male_76c5e46b,7498,198,1,0,0.1343129575252533,0.07549174129962921,0.15317529439926147
005527,male_76c5e46b,7530,198,1,0,0.4043157994747162,0.10834898054599762,0.1449352353811264
005580,male_76c5e46b,7562,198,1,0,0.22852973639965057,0.08366759866476059,0.1668047308921814
005582,male_76c5e46b,7594,198,1,0,0.20652155578136444,0.0943761095404625,0.16279271245002747
005596,male_76c5e46b,7626,198,1,0,0.12145650386810303,0.09106847643852234,0.19920670986175537
005611,male_76c5e46b,7658,198,1,0,0.11953535676002502,0.06971059739589691,0.1603948324918747
005615,male_76c5e46b,7690,198,1,0,0.1699628084897995,0.06755362451076508,0.19861024618148804
005699,male_76c5e46b,7722,198,1,0,0.1347855180501938,0.07076627016067505,0.16232100129127502
005700,male_76c5e46b,7754,198,1,0,0.0949300155043602,0.06901384890079498,0.18723243474960327
005706,male_76c5e46b,7786,198,1,0,0.08294399082660675,0.0689903050661087,0.16743306815624237
005735,male_76c5e46b,7818,198,1,0,0.16838757693767548,0.07186412066221237,0.1574547439813614
005767,male_76c5e46b,7850,198,1,0,0.09861599653959274,0.05942573770880699,0.15772177278995514
005787,male_76c5e46b,7882,198,1,0,0.14206093549728394,0.07981427013874054,0.18452337384223938
005801,male_76c5e46b,7914,198,1,0,0.19102983176708221,0.11000361293554306,0.18505670130252838
005838,male_76c5e46b,7946,198,1,0,0.14112961292266846,0.06390509754419327,0.15966510772705078
005842,male_76c5e46b,7978,198,1,0,0.12496622651815414,0.0832560583949089,0.13399608433246613
005856,male_76c5e46b,8010,198,1,0,0.1620292365550995,0.08140018582344055,0.16316142678260803
005879,male_76c5e46b,8042,198,1,0,0.15023617446422577,0.08496465533971786,0.18696001172065735
005914,male_76c5e46b,8074,198,1,0,0.12117144465446472,0.07307132333517075,0.1526477336883545
005933,male_76c5e46b,8106,198,1,0,0.2609868049621582,0.14269596338272095,0.20721030235290527
005945,male_76c5e46b,8138,198,1,0,0.1196000799536705,0.078347347676754,0.17578831315040588
005956,male_76c5e46b,8170,198,1,0,0.11440891027450562,0.0771140605211258,0.15744084119796753
003227,female_76c5e46b,4107,198,1,0,0.14180147647857666,0.0874786376953125,0.1550101935863495
003228,female_76c5e46b,4139,198,1,0,0.08416426181793213,0.05962397903203964,0.1559632122516632
003236,female_76c5e46b,4171,198,1,0,0.0954749807715416,0.07894217222929001,0.14167571067810059
003251,female_76c5e46b,4203,198,1,0,0.06818217039108276,0.05813926085829735,0.14735527336597443
003259,female_76c5e46b,4235,198,1,0,0.13482068479061127,0.07447344809770584,0.15173475444316864
003276,female_76c5e46b,4267,198,1,0,0.0867433249950409,0.05982499569654465,0.1903383731842041
003341,female_76c5e46b,4299,198,1,0,0.15654873847961426,0.09251368790864944,0.15629008412361145
003347,female_76c5e46b,4331,198,1,0,0.1066584587097168,0.05088174715638161,0.16130581498146057
003374,female_76c5e46b,4363,198,1,0,0.06054728850722313,0.04512212797999382,0.14675888419151306
003379,female_76c5e46b,4395,198,1,0,0.11749619245529175,0.058629825711250305,0.14100320637226105
003439,female_76c5e46b,4427,198,1,0,0.16572502255439758,0.07895715534687042,0.14423036575317383
003453,female_76c5e46b,4459,198,1,0,0.2999390959739685,0.1285179704427719,0.1527559906244278
003523,female_76c5e46b,4491,198,1,0,0.07690396159887314,0.051111578941345215,0.13890771567821503
003525,female_76c5e46b,4523,198,1,0,0.07364901900291443,0.05333196371793747,0.13590219616889954
003579,female_76c5e46b,4555,198,1,0,0.15503676235675812,0.0720793604850769,0.16380788385868073
003613,female_76c5e46b,4587,198,1,0,0.12224207818508148,0.06677740067243576,0.1789051592350006
003637,female_76c5e46b,4619,198,1,0,0.15509134531021118,0.06562429666519165,0.14546668529510498
003653,female_76c5e46b,4651,198,1,0,0.18485969305038452,0.1065206453204155,0.22933563590049744
003687,female_76c5e46b,4683,198,1,0,0.06064337119460106,0.04582832381129265,0.13000690937042236
003693,female_76c5e46b,4715,198,1,0,0.07337135821580887,0.06492353975772858,0.16952799260616302
003752,female_76c5e46b,4747,198,1,0,0.15801016986370087,0.07121866941452026,0.14308269321918488
